time;LAT;LON;GSPEED;CRS
62.637;108.78783611487597;-3.987011190969497;28.008;2.9250992727272727
62.739;108.96589459758252;-4.866896586026996;27.683999999999997;2.9250265454545454
62.845;109.10461282543838;-5.748637772165239;27.683999999999997;2.9590887272727273
62.944;109.2343648225069;-6.615552358329296;27.612;2.976230909090909
63.048;109.31269991863519;-7.481080075725913;27.36;2.9929114545454545
63.161;109.27612450439483;-8.340591442771256;27.503999999999998;3.0404685454545457
63.307;109.04029413871467;-9.556429285090417;27.36;3.1504683636363633
63.396;108.75321957468987;-10.336260648444295;27.287999999999997;3.258400181818182
63.505;108.33641227521002;-11.068838790990412;27.144;3.3622959999999997
63.606;107.85025547258556;-11.770377080421895;27.035999999999998;3.457629818181818
63.707;107.26162956282496;-12.419563659932464;27.107999999999997;3.522378909090909
63.811;106.57950082793832;-13.03122509131208;26.927999999999997;3.619037272727273
63.914;105.82216662261635;-13.58543630829081;26.964;3.697203090909091
64.011;105.00170356966555;-14.085439986083657;26.531999999999996;3.7757405454545454
64.123;104.10017904918641;-14.501583043020219;26.459999999999997;3.8568805454545454
64.234;103.11448269616812;-14.84544936567545;26.424;3.9781461818181816
64.314;102.1439733300358;-15.18097457382828;26.424;4.069988909090909
64.423;101.16138729266822;-15.51325721712783;26.028;4.069571090909091
64.523;100.17294527962804;-15.819129532203078;25.956;4.071450363636363
64.624;99.18761358968914;-16.113418058026582;25.776;4.108055090909091
64.727;98.19331556558609;-16.39288013242185;25.703999999999997;4.116675636363636
64.831;97.16004193015397;-16.624619998969138;25.415999999999997;4.143704545454545
64.934;96.10297966562212;-16.800296429079026;25.308;4.197213454545455
65.034;94.989009141922;-16.89859754499048;25.488;4.273110909090909
65.143;93.86643696762621;-16.93249396653846;25.2;4.409165090909091
65.246;92.73215279635042;-16.913569573312998;24.983999999999998;4.454125454545455
65.337;91.5892669679597;-16.830240454524755;24.767999999999997;4.533012727272727
65.443;90.4463810743764;-16.74691138928756;24.587999999999997;4.6057856363636365
65.543;89.32179246842861;-16.643657233566046;24.407999999999998;4.603587090909091
65.644;88.19720379356295;-16.54040312161669;24.407999999999998;4.630955090909091
65.748;87.09054769203067;-16.466802165377885;24.084;4.645436363636364
65.848;85.99249312840402;-16.45760606834665;23.939999999999998;4.565073818181818
66.049;83.89812372252345;-16.590722294989973;23.688;4.46240509090909
66.167;82.89595292229205;-16.706624165643007;23.831999999999997;4.347983999999999
66.262;81.88756139017642;-16.84569391934201;23.651999999999997;4.307830727272727
66.362;80.90917914081365;-17.017659519333392;23.508;4.309000545454546
66.462;79.94872950576246;-17.219278313219547;23.4;4.2585132727272725
66.563;79.00035651959479;-17.424139842856675;23.328;4.2222598181818185
66.667;78.08510317467153;-17.65031331591308;23.255999999999997;4.201163272727272
66.766;77.18778246361762;-17.90613998612389;23.183999999999997;4.165308181818181
66.869;76.29942806158215;-18.176793296355754;23.003999999999998;4.123644909090909
66.968;75.44419332500547;-18.46875854814425;22.968;4.103652909090909
67.184;73.83893885370344;-19.14303534058854;22.86;4.002905636363637
67.284;73.08891913294792;-19.52534687751904;22.68;3.9562869090909087
67.379;72.39306211844087;-19.947039558086544;22.644;3.8993307272727273
67.48;71.74240147694945;-20.393286808393896;22.68;3.846006
67.583;71.13693721219897;-20.864088620990515;22.392;3.7917254545454546
67.687;70.54629531223327;-21.37612753873691;22.464;3.7239201818181815
67.784;70.01603682059795;-21.904379738029093;22.644;3.6832834545454545
67.884;69.5399410687387;-22.472013043705374;22.787999999999997;3.625234
67.992;69.10593139566481;-23.075784804299474;23.183999999999997;3.575469090909091
68.099;68.7291948152706;-23.70735373115167;23.363999999999997;3.5127343636363637
68.707;67.92621473688632;-27.99986761342734;24.156;3.089532909090909
68.8;68.00528193451464;-28.766240754164755;24.156;3.089532909090909
68.913;68.02396578807384;-29.51640068553388;24.011999999999997;3.0194258181818183
69.017;68.01849634572864;-30.260075327940285;23.976;3.090566
69.123;68.00991662312299;-31.015333865769207;23.976;3.1088165454545456
69.275;68.00464063882828;-32.14405098836869;24.156;3.094255090909091
69.37;68.04436776228249;-32.912279998883605;24.156;3.094255090909091
69.474;68.18381867650896;-33.69486610777676;24.479999999999997;3.0440707272727274
69.575;68.41988306120038;-34.5033932053484;24.912;2.949950181818182
69.671;68.77396854758263;-35.306352156214416;24.912;2.85704
69.777;69.1946580959484;-36.10235634725541;25.272;2.766892909090909
69.878;69.69402837194502;-36.8946483945474;25.092;2.696190181818182
69.979;70.27207936253399;-37.68322829157114;25.451999999999998;2.628761636363636
70.094;70.89880166668445;-38.43520032521337;25.488;2.563958
70.196;71.58901766687632;-39.191801487933844;25.272;2.487776727272727
70.296;72.29753097426146;-39.928477361332625;25.272;2.450106909090909
70.388;72.99707791861147;-40.65032661752775;25.272;2.424597090909091
70.487;73.7176678897813;-41.390244947280735;25.2;2.4112725454545454
70.585;74.4292914941907;-42.115336656570435;25.2;2.4108632727272727
70.696;75.15299176890403;-42.84367090696469;25.2;2.416000909090909
70.795;75.90084538049996;-43.57849031267688;25.343999999999998;2.403829090909091
70.897;76.67907294910401;-44.29662706237286;25.488;2.3779387272727273
71.002;77.51182781066746;-45.0045663989149;25.595999999999997;2.3441716363636362
71.115;78.43259421549737;-45.6740418439731;26.028;2.2800190909090907
71.213;79.39892153069377;-46.31849336018786;26.099999999999998;2.190461090909091
71.318;80.42599671520293;-46.92957967054099;26.099999999999998;2.190461090909091
71.408;81.49277672823519;-47.48923165211454;26.387999999999998;2.0490447272727272
71.503;82.57785396557301;-48.02895839419216;26.316;1.9710034545454547
71.615;83.69019478186965;-48.56358642317355;26.136;1.976692
71.715;84.79356916435063;-49.08338788570836;26.712;1.9139845454545454
71.816;85.90316410176456;-49.580021515488625;26.208;1.93027
71.917;87.05831988248974;-50.05163127463311;26.424;1.8944752727272727
72.022;88.2317728633061;-50.503315832000226;26.604;1.8237747272727272
72.139;89.41144637856632;-50.931832576636225;26.531999999999996;1.7924192727272727
72.286;91.25259045045823;-51.50069896271452;26.784;1.7649765454545456
72.374;92.48440983518958;-51.83144591609016;26.927999999999997;1.6783943636363636
72.479;93.74074701871723;-52.11909994808957;26.964;1.6312087272727274
72.582;95.0157459480688;-52.337250693235546;27.252;1.5731305454545457
72.687;96.28799904603511;-52.5174072063528;27.395999999999997;1.4958967272727273
72.788;97.56025205831975;-52.697563759982586;27.395999999999997;1.4483187272727271
72.889;98.83597985561937;-52.81655834289268;27.287999999999997;1.4362525454545454
72.987;100.10274121630937;-52.920726482290775;27.432;1.3814436363636364
73.097;101.38194371666759;-52.97855917643756;27.647999999999996;1.3387136363636363
73.226;102.67047706153244;-53.00164031749591;27.755999999999997;1.2759701818181817
73.342;104.56777611002326;-52.92737809801474;28.115999999999996;1.2144776363636365
73.447;105.81184210814536;-52.8267488819547;28.151999999999997;1.1363952727272726
73.55;107.07420530449599;-52.70619464572519;28.511999999999997;1.0995170909090908
73.651;108.30070307292044;-52.52633455628529;28.619999999999997;1.0857236363636362
73.755;109.51823443733156;-52.33164809178561;28.836;1.0156239999999999
73.856;110.73302003555;-52.09896752331406;29.051999999999996;1.0080390909090908
73.957;111.93298320937902;-51.82505023526028;29.232;0.9485907272727273
74.056;113.12983603123575;-51.56271693389863;29.555999999999997;0.9190298181818182
74.171;114.31808707304299;-51.235979198943824;29.772;0.9258443636363636
74.282;115.51841472275555;-50.91248422395438;30.131999999999998;0.8579216363636364
74.417;117.30097346007824;-50.39758904511109;30.455999999999996;0.8741141818181818
